store,dept,week,promotion_sales
9,85,2010-11-29,234.3092793693307
9,85,2010-12-06,529.8013254247401
9,85,2010-12-13,1092.2635739802888
9,85,2010-12-20,1795.3763826633922
9,85,2010-12-27,379.44168684043825
9,85,2011-01-03,349.0924238925266
9,85,2011-01-17,246.27936106323855
9,85,2011-02-07,109.91661137152646
9,85,2011-03-21,550.6225741313117
9,85,2011-04-11,369.88088781605677
9,85,2011-05-02,552.5396160974134
9,85,2011-05-09,108.91447522191952
9,85,2011-05-16,1094.1576817273135
9,85,2011-05-23,630.1394588940049
9,85,2011-05-30,336.43523565663577
9,85,2011-06-13,348.37803466699444
9,85,2011-07-18,286.4474409840392
9,85,2011-07-25,276.23658694659
9,85,2011-08-01,111.4176129501732
9,85,2011-08-15,531.2632191542535
9,85,2011-08-29,428.1798331747757
9,85,2011-09-19,310.2730037509061
9,85,2011-10-17,140.66365427399847
9,85,2011-11-07,213.8523875414731
9,85,2011-12-05,135.5896974999209
9,85,2011-12-19,927.4153364904683
9,85,2011-12-26,556.1809839732567
9,85,2012-01-02,367.14546941242247
9,85,2012-01-09,418.020077465071
9,85,2012-02-06,97.0192892058516
9,85,2012-03-19,89.82908642931862
9,85,2012-04-09,241.1555186528652
9,85,2012-04-16,111.27004299490532
9,85,2012-04-23,168.9076284295253
9,85,2012-04-30,222.4887594683768
9,85,2012-05-07,208.95645236581913
9,85,2012-06-11,177.92069752546325
9,85,2012-07-23,167.3925739510681
9,85,2012-08-20,109.03046761977099
9,85,2012-09-03,233.80962968163607
9,85,2012-09-24,398.89974990330705
9,87,2010-05-31,1488.1676603703283
9,87,2010-06-28,2593.1353449764642
9,87,2010-08-02,4097.935088405871
9,87,2010-08-16,2336.5587828375396
9,87,2010-08-30,3647.9627651416185
9,87,2010-09-27,3925.29532053077
9,87,2010-10-04,2794.1314903168545
9,87,2010-11-01,2013.4935289924515
9,87,2010-12-20,2595.996537215176
9,87,2011-01-31,5082.372893915431
9,87,2011-02-14,2369.2685491857733
9,87,2011-02-28,4369.531761681486
9,87,2011-03-07,1455.353720280099
9,87,2011-03-28,2457.8593084651548
9,87,2011-04-04,1559.2929434077705
9,87,2011-05-30,2691.9024926023203
9,87,2011-07-04,2264.860963467199
9,87,2011-08-01,2990.201936433732
9,87,2011-09-19,2094.9852965713185
9,87,2011-10-03,4573.911016709898
9,87,2011-10-31,3810.1359912113826
9,87,2011-11-07,2378.998262630384
9,87,2011-11-28,2087.0940274261343
9,87,2011-12-19,2183.5936662017107
9,87,2012-01-02,3198.5247431814073
9,87,2012-01-30,4547.143634869026
9,87,2012-02-06,5248.890557218929
9,87,2012-02-20,2708.5161102747024
9,87,2012-02-27,6044.806288868644
9,87,2012-03-05,3579.924799126991
9,87,2012-04-02,2997.8759317223826
9,87,2012-04-30,2288.1097633968884
9,87,2012-07-02,2383.5205462380095
9,90,2010-04-05,511.7801348088193
9,90,2010-11-22,608.9168333890389
9,90,2010-12-20,353.4517706524192
9,90,2011-04-18,353.0480757212341
9,90,2011-04-25,839.315721029599
9,90,2011-05-23,469.26527826550193
9,90,2011-05-30,398.10342645683875
9,90,2011-06-13,505.2182650616749
9,90,2011-06-20,411.34684188778965
9,90,2011-06-27,672.1117232021214
9,90,2011-07-04,544.3029745335243
9,90,2011-08-08,422.32984792997445
9,90,2011-09-05,497.10652619781547
9,90,2011-09-12,533.640011592185
9,90,2011-09-26,403.77269342597106
9,90,2011-10-03,521.7607374373616
9,90,2011-10-31,488.7948076401235
9,90,2011-11-07,550.7886266968537
9,90,2011-11-21,1047.5029720524392
9,90,2011-11-28,811.2687965817707
9,90,2011-12-19,372.9208725651767
9,90,2012-04-09,569.6658966565321
9,91,2010-02-08,111.43656571798354
9,91,2010-03-01,177.1326319664721
9,91,2010-04-05,196.64596509799966
9,91,2010-05-31,198.96998302896307
9,91,2010-06-07,325.1470051288055
9,91,2010-06-21,230.01707730269638
9,91,2010-08-02,337.9865980321675
9,91,2010-11-22,295.13920772397387
9,91,2010-11-29,91.06098263346976
9,91,2010-12-13,68.26668323734332
9,91,2010-12-20,112.39381627709717
9,91,2011-01-24,123.78413475123962
9,91,2011-02-14,115.6787574603299
9,91,2011-02-21,77.55523385001557
9,91,2011-02-28,267.2245430134258
9,91,2011-05-30,257.6298594651752
9,91,2011-06-13,143.02522207818154
9,91,2011-06-20,277.26713854269957
9,91,2011-06-27,325.4742827125416
9,91,2011-07-04,370.49614723156714
9,91,2011-07-11,345.77088130965666
9,91,2011-08-29,181.99949787036988
9,91,2011-11-07,160.0021800491047
9,91,2011-11-21,256.50155523204893
9,91,2011-12-05,301.14302752834493
9,91,2011-12-12,234.68247921910105
9,91,2011-12-19,285.613710931382
9,91,2011-12-26,260.17996025546427
9,91,2012-01-02,412.4974443293818
9,91,2012-01-30,89.65982948178028
9,91,2012-03-26,139.77542301788347
9,91,2012-04-09,213.6768460783692
9,91,2012-04-30,482.3044008895621
9,91,2012-06-04,154.63506229712002
9,91,2012-06-25,322.2813773147157
9,91,2012-07-02,514.2292827231498
9,91,2012-09-03,241.02401749963693
9,92,2010-03-29,1300.2780834582227
9,92,2010-04-05,2012.875576314109
9,92,2010-05-31,1600.3129568420707
9,92,2010-06-07,1436.8471376637278
9,92,2010-06-14,1249.8459098094543
9,92,2010-06-28,1102.1881505639803
9,92,2010-11-15,1893.5673861593996
9,92,2010-11-22,3379.445750487672
9,92,2010-12-20,4474.69860334882
9,92,2011-04-04,1928.132837934491
9,92,2011-06-06,1685.092773660788
9,92,2011-07-04,1531.6104593735313
9,92,2011-08-01,1631.0226792290186
9,92,2011-10-03,2594.295616983064
9,92,2011-10-31,2515.7621039632827
9,92,2011-11-07,2097.6898817894703
9,92,2011-11-14,3142.0473456180516
9,92,2011-11-21,4843.761305098842
9,92,2011-12-05,2288.5606996996444
9,92,2011-12-12,2924.8018591958817
9,92,2011-12-19,6748.486011140245
9,95,2010-02-01,4052.7182132343073
9,95,2010-02-08,2598.8759609122053
9,95,2010-03-29,2708.5945310101697
9,95,2010-04-05,4556.816320130526
9,95,2010-05-31,5275.785568296648
9,95,2010-06-07,4849.621717512671
9,95,2010-06-28,3256.0090998821374
9,95,2011-07-04,4715.980209987055
9,95,2011-08-01,4346.509986324901
9,95,2011-08-29,5205.5251382221395
9,95,2011-10-03,3472.853225161742
9,95,2011-12-05,4000.899550222586
9,95,2011-12-19,2928.0257926052436
9,95,2012-04-30,6297.423595455251
9,96,2010-03-29,461.186475607438
9,96,2010-04-05,500.3599485927102
9,96,2010-05-24,581.7212524638435
9,96,2010-05-31,1457.4171138285606
9,96,2010-06-21,979.9718005519638
9,96,2010-06-28,697.0797239346397
9,96,2010-09-27,1667.0524460741497
9,96,2010-10-04,958.7409771456201
9,96,2010-11-15,445.6811313090659
9,96,2010-11-22,1920.4037061977351
9,96,2010-12-20,1178.9773791882067
9,96,2010-12-27,692.9811638456052
9,96,2011-01-17,378.2185317148138
9,96,2011-01-24,702.5332407643775
9,96,2011-01-31,953.5625523446336
9,96,2011-05-23,625.7968376443712
9,96,2011-05-30,475.63114462183165
9,96,2011-06-27,566.640931513972
9,96,2011-07-04,988.9379858253078
9,96,2011-07-25,452.68768199089544
9,96,2011-10-03,722.1292490780177
9,96,2011-10-10,445.33559082420726
9,96,2011-10-17,581.6979806612931
9,96,2011-11-21,1319.394086213182
9,96,2011-12-19,1257.7140249722677
9,96,2011-12-26,1970.8780053578578
9,96,2012-01-02,934.4623140245149
9,96,2012-01-09,580.7154270354259
9,96,2012-01-30,649.3037789746372
9,96,2012-03-26,414.40598161174466
9,96,2012-04-09,931.5883774193668
9,96,2012-04-23,989.9972143722259
9,96,2012-05-14,429.4750533883966
9,96,2012-06-04,438.8083132778297
9,96,2012-07-02,1192.8060071416867
9,96,2012-10-22,1016.838173902131
10,1,2010-02-08,24967.774429184858
10,1,2010-02-15,7877.616082328186
10,1,2010-03-22,15771.876472818529
10,1,2010-03-29,97069.78748187551
10,1,2010-04-05,55552.76509510138
10,1,2010-05-24,2854.283211394152
10,1,2010-10-11,6278.295604767478
10,1,2010-10-18,15816.402573207926
10,1,2010-10-25,42754.09072365589
10,1,2010-11-01,26550.52490983415
10,1,2010-11-29,6621.131167541963
10,1,2010-12-06,28897.745895364238
10,1,2010-12-13,53814.464307435344
10,1,2010-12-20,95708.64047330589
10,1,2011-02-07,10243.324457542047
10,1,2011-02-14,23126.47569389434
10,1,2011-04-04,6573.237488708378
10,1,2011-04-11,19864.947862489422
10,1,2011-04-18,83047.00823821564
10,1,2011-04-25,60579.27199109473
10,1,2011-05-02,3045.101373947959
10,1,2011-10-17,9169.93158262929
10,1,2011-10-24,28910.463220410038
10,1,2011-10-31,41665.715470450785
10,1,2011-11-28,4848.766395256396
10,1,2011-12-05,29266.00784548973
10,1,2011-12-12,56892.93947155703
10,1,2011-12-19,90293.55342985729
10,1,2011-12-26,8135.67858049653
10,1,2012-02-06,9468.362928498795
10,1,2012-02-13,34984.405028567475
10,1,2012-03-19,4238.045978598812
10,1,2012-03-26,13772.046699024004
10,1,2012-04-02,88364.39457269291
10,1,2012-04-09,58644.62316343361
10,1,2012-10-08,3978.479941549424
10,1,2012-10-15,6499.654722346831
10,1,2012-10-22,19712.636519343538
10,2,2010-08-02,11460.763886080696
10,2,2010-08-09,12924.77589691338
10,2,2010-08-16,16797.911815071926
10,2,2010-12-20,33555.99557812516
10,2,2011-08-15,11647.074588306352
10,2,2011-12-19,43798.41096007613
10,2,2012-02-06,11569.124830737943
10,2,2012-04-02,12361.649346815937
10,3,2010-02-01,7608.075226617477
10,3,2010-02-08,6324.270539486641
10,3,2010-02-15,4265.516330074388
10,3,2010-02-22,6255.246393094753
10,3,2010-03-01,4622.636350852258
10,3,2010-03-08,4136.590209430184
10,3,2010-03-15,4220.243887216552
10,3,2010-07-05,2889.170979343683
10,3,2010-07-12,42968.066486417745
10,3,2010-07-19,54183.76688409827
10,3,2010-07-26,52074.107327974656
10,3,2010-08-02,62376.27463696193
10,3,2010-08-09,75863.70583300742
10,3,2010-08-16,65824.17879274616
10,3,2010-08-23,22878.315668017465
10,3,2010-08-30,9475.758166957006
10,3,2010-09-06,3161.015284095363
10,3,2010-12-13,5748.782691654487
10,3,2010-12-20,8316.730732035765
10,3,2011-01-03,8897.654100202102
10,3,2011-01-10,11410.570174105354
10,3,2011-01-17,12208.180879451562
10,3,2011-01-24,7981.03433562311
10,3,2011-01-31,9787.923224473174
10,3,2011-02-07,6730.251836056397
10,3,2011-02-14,5199.370404178531
10,3,2011-02-21,3869.833204803279
10,3,2011-02-28,2593.0777815750835
10,3,2011-03-07,2378.84643383277
10,3,2011-04-11,2527.9638491991655
10,3,2011-07-11,35062.53759877168
10,3,2011-07-18,58795.16845968276
10,3,2011-07-25,57729.578099950864
10,3,2011-08-01,58477.44183638761
10,3,2011-08-08,87037.35158336861
10,3,2011-08-15,75262.02429474518
10,3,2011-08-22,28139.296021694263
10,3,2011-08-29,9261.16815398704
10,3,2011-12-05,4744.264030750498
10,3,2011-12-12,6949.976851290345
10,3,2011-12-19,15172.931232574647
10,3,2012-01-02,8183.859983690702
10,3,2012-01-09,12078.259521098378
10,3,2012-01-16,12179.740620881877
10,3,2012-01-23,6113.766996433648
10,3,2012-01-30,5476.692913148046
10,3,2012-02-06,6433.541634978571
10,3,2012-02-13,5078.646905662618
10,3,2012-02-20,4512.821122079613
10,3,2012-02-27,3193.4544396447186
10,3,2012-03-05,2993.786758677731
10,3,2012-07-09,42335.47197549783
10,3,2012-07-16,71384.57870302824
10,3,2012-07-23,69919.07892514775
10,3,2012-07-30,95942.85558091439
10,3,2012-08-06,71849.47673387695
10,3,2012-08-13,35339.72239171442
10,3,2012-08-20,15355.414049208232
10,4,2010-08-02,5691.084599402549
10,4,2010-08-09,6745.5459636214055
10,4,2011-01-03,5469.730017096899
10,4,2012-01-02,5558.491608677715
10,4,2012-02-06,5248.168405520907
10,4,2012-07-02,4741.994343803283
10,4,2012-07-30,5235.248279959013
10,4,2012-08-06,4755.130306399432
10,5,2010-03-08,13516.810534256523
10,5,2010-03-22,46146.85627879168
10,5,2010-03-29,29135.91639742206
10,5,2010-04-05,11986.885679503031
10,5,2010-04-19,17022.109941816117
10,5,2010-04-26,18213.396750530435
10,5,2010-05-03,6064.229961742496
10,5,2010-05-31,25229.374675203533
10,5,2010-06-07,9688.701306663554
10,5,2010-06-14,14388.58524522971
10,5,2010-06-28,8619.601498793209
10,5,2010-08-02,5497.730640031835
10,5,2010-11-22,119117.99228102314
10,5,2010-11-29,24453.964960111476
10,5,2010-12-06,68321.16609478387
10,5,2010-12-13,120402.56902701235
10,5,2010-12-20,193134.92829186362
10,5,2011-04-11,7792.062096203439
10,5,2011-04-18,10118.169809032985
10,5,2011-06-06,5198.87305778713
10,5,2011-06-13,7117.920300962648
10,5,2011-06-27,4442.582194283451
10,5,2011-10-03,6127.38395131688
10,5,2011-10-17,9875.52828982718
10,5,2011-10-24,6967.59475948801
10,5,2011-10-31,6864.678052883052
10,5,2011-11-07,20252.689871188868
10,5,2011-11-14,8207.266171819072
10,5,2011-11-21,147675.62263675485
10,5,2011-11-28,10666.445497666364
10,5,2011-12-05,40940.650293409955
10,5,2011-12-12,50022.414682371484
10,5,2011-12-19,114463.74136744718
10,5,2012-02-06,10923.75812301972
10,5,2012-02-13,29096.354026861638
10,5,2012-04-02,7464.2457688336945
10,5,2012-06-04,13104.121717967755
10,5,2012-06-11,12539.732391202204
10,5,2012-06-18,9318.081384398904
10,5,2012-08-20,10238.793882225087
10,5,2012-09-24,19435.87579354984
10,5,2012-10-01,6547.683324691773
10,6,2010-02-01,2785.322432231312
10,6,2010-02-15,3454.7787501139787
10,6,2010-02-22,2029.2537817599703
10,6,2010-04-12,2881.878334782758
10,6,2010-04-19,1583.3135222209241
10,6,2010-05-03,3322.0329308908204
10,6,2010-05-10,2678.3105339726485
10,6,2010-05-17,3829.5865441592887
10,6,2010-05-24,5834.435924497343
10,6,2010-06-21,1270.475552718267
10,6,2010-07-12,1144.865500116037
10,6,2010-09-27,1137.9076620210424
10,6,2010-10-04,2340.034652833933
10,6,2010-11-22,32919.61150936748
10,6,2010-11-29,2590.417365352758
10,6,2010-12-06,5317.217150569961
10,6,2010-12-13,17531.19731951905
10,6,2010-12-20,44674.757317582575
10,6,2010-12-27,1084.496610432116
10,6,2011-04-25,2118.468935049192
10,6,2011-05-02,1610.5236052532007
10,6,2011-05-23,3399.634818323816
10,6,2011-06-13,1735.809834423309
10,6,2011-10-17,2319.343385966961
10,6,2011-10-24,3566.793303447923
10,6,2011-10-31,3207.315929990199
10,6,2011-11-14,1300.9692802019802
10,6,2011-11-21,26657.069368088298
10,6,2011-12-05,8069.242015194732
10,6,2011-12-12,14677.176856729462
10,6,2011-12-19,21657.092503234104
10,6,2011-12-26,6964.723011037203
10,6,2012-02-06,4795.7487346062035
10,6,2012-02-13,1860.0817779446488
10,6,2012-04-02,1171.7185798612188
10,6,2012-04-23,2553.6409050205125
10,6,2012-05-07,1693.603126066549
10,6,2012-05-21,2525.20567753866
10,6,2012-06-11,1433.1900599586902
10,6,2012-07-02,1614.1535463433495
10,6,2012-07-16,1176.8068034420432
10,6,2012-08-27,1107.3751874139473
10,6,2012-09-03,1751.1137051757498
10,6,2012-09-24,1187.0695297711131
10,6,2012-10-01,1051.4388739455924
10,6,2012-10-08,694.6831743963083
10,6,2012-10-22,2452.044701698694
10,7,2010-03-29,15735.199122440588
10,7,2010-04-05,17078.53070140058
10,7,2010-05-17,10402.190154305385
10,7,2010-05-24,10376.740971301742
10,7,2010-05-31,20147.505840028814
10,7,2010-06-07,5807.742176365333
10,7,2010-06-14,5044.049186381318
10,7,2010-06-21,6958.693284695353
10,7,2010-11-15,16634.169814590747
10,7,2010-11-22,134654.33093258366
10,7,2010-11-29,63289.971872736896
10,7,2010-12-06,125505.06290057354
10,7,2010-12-13,196190.20372179814
10,7,2010-12-20,355029.6948118115
10,7,2010-12-27,9214.762936974479
10,7,2011-04-18,20795.451668106252
10,7,2011-04-25,13277.803619169837
10,7,2011-05-23,10808.209354602499
10,7,2011-05-30,14454.804383212471
10,7,2011-06-06,8475.477867997402
10,7,2011-06-13,5402.4713221646525
10,7,2011-06-27,6547.9169085161675
10,7,2011-07-04,4667.171458457007
10,7,2011-10-24,13201.67942888433
10,7,2011-10-31,12681.030527970468
10,7,2011-11-07,24429.12823935581
10,7,2011-11-14,22837.30848730256
10,7,2011-11-21,142920.3383817615
10,7,2011-11-28,60760.665846540825
10,7,2011-12-05,100824.4968975038
10,7,2011-12-12,154122.55674203788
10,7,2011-12-19,290051.7178077599
10,7,2011-12-26,39092.22841682969
10,7,2012-04-02,18938.095874046798
10,7,2012-04-09,11672.233548511875
10,7,2012-05-21,10726.789194253743
10,7,2012-05-28,12038.890384932809
10,7,2012-06-04,12954.736284269306
10,7,2012-06-11,7324.625763490708
10,7,2012-07-02,9170.810743896747
10,7,2012-10-15,12114.308597046114
10,7,2012-10-22,5435.610225453327
10,8,2010-12-20,10253.203806639887
10,8,2011-12-19,15729.7806406386
10,9,2010-03-29,9753.297478293305
10,9,2010-05-24,22410.700093353553
10,9,2010-05-31,15358.498886208989
10,9,2010-06-07,12258.059677462932
10,9,2010-06-21,7218.063147212048
10,9,2010-08-30,26384.673716782774
10,9,2010-09-06,11609.89988290472
10,9,2010-11-22,14365.409064316575
10,9,2010-12-13,11870.42344353756
10,9,2010-12-20,49965.248079260535
10,9,2011-03-14,8803.962733030516
10,9,2011-04-18,12689.706040564004
10,9,2011-05-23,11632.034889353165
10,9,2011-05-30,8221.687967161308
10,9,2011-08-29,17958.3436245808
10,9,2011-11-21,34091.105279564814
10,9,2011-12-12,11139.550675375123
10,9,2011-12-19,45329.39062838231
10,9,2011-12-26,6378.169994227933
10,9,2012-01-02,12892.912523815665
10,9,2012-02-20,8458.083701438365
10,9,2012-04-02,21018.309487571794
10,9,2012-05-21,12370.359658810698
10,9,2012-06-11,7559.784898577249
10,9,2012-08-27,19614.27039403214
10,9,2012-09-24,6543.894156531149
10,10,2010-02-08,5742.8214767694335
10,10,2010-02-15,6121.461983603497
10,10,2010-02-22,4684.227218034095
10,10,2010-08-23,5594.756699386397
10,10,2010-12-20,12065.134401984673
10,10,2011-06-27,6278.111360292295
10,10,2011-08-22,6093.7009300136815
10,10,2011-10-03,5225.856386634595
10,10,2011-12-19,11481.273977804794
10,10,2012-02-06,5625.352933030199
10,10,2012-02-13,8276.598291286531
10,10,2012-02-20,7043.793268140618
10,10,2012-02-27,4878.243950907152
10,10,2012-05-21,6760.303579410007
10,11,2010-02-01,5129.133481001842
10,11,2010-06-07,5495.523824772587
10,11,2010-06-28,6157.980735694745
10,11,2010-07-12,6105.042923732955
10,11,2010-07-19,6299.895154770086
10,11,2010-08-16,5114.40701593858
10,11,2010-11-08,3858.0854315691136
10,11,2010-11-15,5208.45940181104
10,11,2010-11-22,8742.798837170762
10,11,2010-11-29,21511.246100737055
10,11,2010-12-06,9597.602142461597
10,11,2010-12-13,4604.500238753071
10,11,2010-12-20,11331.755612933857
10,11,2010-12-27,5565.970909199276
10,11,2011-01-03,10919.85884921953
10,11,2011-01-31,3976.230930279619
10,11,2011-03-14,3548.2075852222943
10,11,2011-06-13,3548.7015826518464
10,11,2011-06-27,13451.043872571963
10,11,2011-07-04,11762.774674600914
10,11,2011-08-01,4178.644553715089
10,11,2011-08-15,7261.51398909001
10,11,2011-11-07,14594.104847602508
10,11,2011-11-21,3234.4266018834683
10,11,2011-11-28,6468.162381520433
10,11,2011-12-05,25498.053214497693
10,11,2011-12-12,9764.456276186294
10,11,2011-12-19,14049.543362872586
10,11,2012-04-23,6471.133823176145
10,11,2012-06-25,9921.339152678622
10,11,2012-07-02,9112.435401608105
10,11,2012-08-06,5341.427549584627
10,11,2012-08-13,5681.50322913162
10,12,2010-02-01,1188.16408550788
10,12,2010-02-15,1647.3283378793444
10,12,2010-02-22,1562.3104874885225
10,12,2010-03-01,1425.0038085429765
10,12,2010-03-15,1948.4035802276144
10,12,2010-03-29,1041.2994186432327
10,12,2010-04-05,1180.6687417697697
10,12,2010-07-05,1715.485129444252
10,12,2010-08-09,1265.2462060429548
10,12,2010-10-04,1740.4450484597494
10,12,2010-11-15,1397.8616950058051
10,12,2011-09-19,945.9242540684111
10,12,2011-10-17,999.3923405973261
10,12,2011-10-24,1709.9280293756904
10,12,2012-02-20,1754.8718119139699
10,12,2012-03-12,1924.0836374253045
10,12,2012-03-26,1620.3190522792236
10,12,2012-06-25,1272.845594700663
10,12,2012-10-01,1280.842144700014
10,12,2012-10-08,989.9531554196174
10,12,2012-10-22,1121.0071010685383
10,13,2010-02-01,8359.616350560804
10,13,2011-08-15,7666.3198801947165
10,13,2012-07-30,8014.671967334156
10,13,2012-08-06,6296.161153273253
10,13,2012-08-13,8458.344942412925
10,14,2010-02-01,10506.957598136853
10,14,2010-02-08,6914.490202028055
10,14,2010-02-15,5111.0093377212315
10,14,2010-02-22,6367.992802788754
10,14,2010-08-02,4223.2400627538955
10,14,2010-08-16,6343.056853654539
10,14,2010-11-15,4907.934409145861
10,14,2010-11-22,35364.65555323537
10,14,2010-12-06,11272.290069285773
10,14,2010-12-13,23520.05278665072
10,14,2010-12-20,62878.07304844361
10,14,2011-08-08,6802.00918995896
10,14,2011-08-15,7694.931399689318
10,14,2011-11-21,39626.04073863224
10,14,2011-12-05,17275.572616621917
10,14,2011-12-12,21966.919984481254
10,14,2011-12-19,58844.42399834872
10,14,2011-12-26,6520.690397335384
10,14,2012-04-02,4541.238628526754
10,14,2012-06-04,3610.916932761388
10,14,2012-07-02,5325.643721768034
10,14,2012-07-16,4251.449829287836
10,14,2012-07-23,5246.72062485137
10,14,2012-07-30,3969.7944527078685
10,14,2012-08-06,10707.438584690033
10,14,2012-08-13,6777.131311594493
10,16,2010-02-15,5011.7885642298825
10,16,2010-03-15,11053.650713286288
10,16,2010-03-22,9330.491054372833
10,16,2010-03-29,5321.9718932002925
10,16,2010-04-05,9170.022167992762
10,16,2010-04-12,12296.571073235187
10,16,2010-04-19,4785.845227293324
10,16,2010-05-31,5595.933425280328
10,16,2010-09-06,2849.8646628461406
10,16,2010-10-11,3026.0708492702693
10,16,2010-10-18,2399.853468620345
10,16,2010-10-25,2411.429076637042
10,16,2010-11-01,4861.171751348591
10,16,2010-11-08,1991.6381872640973
10,16,2011-03-07,4372.0081078814765
10,16,2011-03-14,7797.599738960218
10,16,2011-03-21,4436.0822141437975
10,16,2011-04-04,4523.006916378342
10,16,2011-08-01,6262.006826561693
10,16,2011-08-15,3636.7963174154143
10,16,2011-08-29,4832.1366736554155
10,16,2011-09-05,6967.341421014813
10,16,2011-09-19,4528.125869494253
10,16,2011-09-26,6411.057613557186
10,16,2011-10-03,5073.462020306402
10,16,2011-10-10,3459.025573081409
10,16,2011-10-17,1109.1006574926248
10,16,2011-11-21,1651.7798105891575
10,16,2012-01-30,3897.3874027459137
10,16,2012-02-06,4339.209968769949
10,16,2012-02-20,4011.429615690068
10,16,2012-03-12,5130.927667291683
10,16,2012-08-06,4657.157026801085
10,16,2012-08-13,3739.8659997487216
10,16,2012-08-20,3154.567893287658
10,16,2012-08-27,3449.8903223935777
10,16,2012-09-03,10062.021318417179
10,16,2012-09-10,2305.183476186372
10,16,2012-09-17,3172.7229331409653
10,16,2012-09-24,2285.255051943163
10,16,2012-10-01,2941.248735669728
10,16,2012-10-08,1284.565412110649
10,16,2012-10-15,4772.902873282212
10,16,2012-10-22,2266.907148389187
10,17,2010-02-01,7524.175556567327
10,17,2010-02-08,5502.5375327044785
10,17,2010-02-15,5341.940722178147
10,17,2010-03-01,4271.70139377905
10,17,2010-03-08,3533.7375162302137
10,17,2010-08-16,6097.7942281551495
10,17,2010-08-23,2743.488268366581
10,17,2010-11-22,3557.7867105601517
10,17,2010-12-13,5100.8899607226795
10,17,2010-12-20,21895.49836277737
10,17,2011-08-15,3400.5961528589373
10,17,2011-11-21,6193.804873480872
10,17,2011-12-05,3467.022706378357
10,17,2011-12-12,6189.06502107472
10,17,2011-12-19,20445.510039288267
10,17,2012-02-06,5434.246042568075
10,17,2012-02-13,3094.2892652025585
10,17,2012-02-20,5561.48305809471
10,17,2012-02-27,3875.829647813872
10,17,2012-03-05,3515.0705556399307
10,17,2012-04-02,2806.0969910443555
10,17,2012-05-14,2959.2472038275423
10,17,2012-06-04,3042.5207611091937
10,17,2012-07-09,2671.404301004801
10,17,2012-08-06,4282.522413924122
10,17,2012-08-13,6276.319306721576
10,17,2012-08-20,3671.9061325834064
10,19,2010-02-01,560.8226974429896
10,19,2010-02-22,832.6168267066695
10,19,2010-03-08,834.6760779148649
10,19,2010-03-22,427.92198378327464
10,19,2010-04-12,447.149033652029
10,19,2010-08-16,463.49571989743725
10,19,2010-09-20,813.764125154737
10,19,2010-10-04,1271.7733437365796
10,19,2010-10-11,954.114184823816
10,19,2010-10-25,380.8549950352063
10,19,2010-11-29,958.8308977256811
10,19,2010-12-13,836.3635154587289
10,19,2011-01-24,509.6622185366898
10,19,2011-03-21,738.5674923417746
10,19,2011-05-02,355.4938758880427
10,19,2011-07-11,1030.8553595653639
10,19,2011-08-01,319.4984910713501
10,19,2011-08-08,363.7085071377975
10,19,2011-09-05,537.2214167641674
10,19,2011-10-24,602.4190309113493
10,19,2011-11-14,525.9646684270565
10,19,2011-12-05,552.2868792968034
10,19,2012-02-20,419.4779130796228
10,19,2012-03-19,491.45739941979184
10,19,2012-03-26,878.5877593709831
10,19,2012-04-02,390.3934192205575
10,19,2012-04-09,379.76443983749857
10,19,2012-04-23,1957.8193835256877
10,19,2012-04-30,984.6321625883534
10,19,2012-05-07,633.3900504787887
10,19,2012-05-14,298.66875101077835
10,19,2012-05-21,346.66765568882863
10,19,2012-05-28,527.8982751163124
10,19,2012-07-09,526.4409058254838
10,19,2012-07-16,1289.2393030635064
10,19,2012-10-08,518.7870402874078
10,19,2012-10-22,321.12322632167695
10,20,2010-02-01,3104.802284598605
10,20,2010-02-08,2982.83537636831
10,20,2010-02-15,1910.6820876312686
10,20,2010-03-01,3677.9591007104436
10,20,2010-08-02,1810.930866788502
10,20,2010-08-16,2588.299238688081
10,20,2010-09-13,1654.5459258219187
10,20,2010-11-22,6568.355493956022
10,20,2010-12-20,4231.003120922393
10,20,2011-02-07,3507.668315935744
10,20,2011-08-01,3538.6544744818793
10,20,2011-08-08,3270.153336443032
10,20,2011-08-15,2176.5202077975277
10,20,2011-11-21,5968.297823662265
10,20,2011-12-19,3086.829416350611
10,20,2012-02-06,3151.5241845637465
10,20,2012-02-20,2092.5663097289607
10,20,2012-02-27,4437.291507256438
10,20,2012-06-04,1792.189576450066
10,20,2012-07-02,2697.210957843737
10,20,2012-07-30,2956.7469452691903
10,20,2012-08-06,1975.2352132629562
10,20,2012-08-13,2746.294711306978
10,21,2010-02-01,1476.5257354090743
10,21,2010-03-22,1335.032092770793
10,21,2010-03-29,2525.0279145719046
10,21,2010-04-05,1421.2072071360722
10,21,2010-07-05,1104.7097947904037
10,21,2010-11-22,1817.6045110009813
10,21,2010-12-06,2184.8059902741097
10,21,2010-12-13,4664.30713581468
10,21,2010-12-20,9686.40416294965
10,21,2011-11-07,1519.5789517857374
10,21,2011-11-14,1705.5336691461298
10,21,2011-11-21,2758.0501525959185
10,21,2011-12-05,3128.7008586771362
10,21,2011-12-12,4888.290093288338
10,21,2011-12-19,11642.346651442318
10,21,2012-03-05,1767.411803435766
10,21,2012-04-02,2906.7565022521135
10,21,2012-04-09,1582.916366834765
10,21,2012-04-30,1315.6248026077117
10,21,2012-06-11,1284.4499322049496
10,22,2010-02-01,6453.622730703902
10,22,2010-02-08,7421.052136625709
10,22,2010-02-15,4313.405456437025
